class	allele	guuid	gene
trimethoprim	19	9eedf0e5-cb9e-4101-97fc-fc25a172ce80	DfrA14
trimethoprim	18	9f8db067-c04b-42c0-aa3e-4100683dcd62	DfrA14
trimethoprim	18	9f942c8a-a8eb-42b7-af6a-68bacec7e7d6	DfrA14
trimethoprim	18	ERR1218548	DfrA14
trimethoprim	18	ERR1218559	DfrA14
trimethoprim	18	ERR1218586	DfrA14
trimethoprim	18	ERR1218588	DfrA14
trimethoprim	18	ERR1218593	DfrA14
trimethoprim	18	ERR1218597	DfrA14
trimethoprim	18	ERR1218600	DfrA14
trimethoprim	18	ERR1218603	DfrA14
trimethoprim	18	ERR1218608	DfrA14
trimethoprim	18	ERR1218635	DfrA14
trimethoprim	18	ERR1218639	DfrA14
trimethoprim	18	ERR1218646	DfrA14
trimethoprim	18	ERR1218647	DfrA14
trimethoprim	18	ERR1218650	DfrA14
trimethoprim	18	ERR1218668	DfrA14
trimethoprim	18	ERR1218669	DfrA14
trimethoprim	18	ERR1218689	DfrA14
trimethoprim	18	ERR1218690	DfrA14
trimethoprim	18	ERR1218692	DfrA14
trimethoprim	18	ERR1218708	DfrA14
trimethoprim	18	ERR1218709	DfrA14
trimethoprim	18	ERR1218712	DfrA14
trimethoprim	18	ERR1218713	DfrA14
trimethoprim	18	ERR1218714	DfrA14
trimethoprim	18	ERR1218717	DfrA14
trimethoprim	18	ERR3062179	DfrA14
trimethoprim	18	ERR3062245	DfrA14
trimethoprim	18	ERR3062251	DfrA14
trimethoprim	18	ERR3062256	DfrA14
trimethoprim	19	ERR4034097	DfrA14
trimethoprim	18	ERR4034164	DfrA14
trimethoprim	18	ERR4034165	DfrA14
trimethoprim	18	ERR4034230	DfrA14
trimethoprim	18	ERR4034293	DfrA14
trimethoprim	19	ERR4034438	DfrA14
trimethoprim	19	ERR4034480	DfrA14
trimethoprim	18	ERR4034506	DfrA14
trimethoprim	18	ERR4034530	DfrA14
trimethoprim	18	ERR4034541	DfrA14
trimethoprim	18	ERR4034553	DfrA14
trimethoprim	19	ERR4034558	DfrA14
trimethoprim	18	ERR4034571	DfrA14
trimethoprim	19	ERR4034626	DfrA14
trimethoprim	19	ERR4034712	DfrA14
trimethoprim	18	ERR4034745	DfrA14
trimethoprim	19	ERR4034772	DfrA14
trimethoprim	19	ERR4034786	DfrA14
trimethoprim	18	ERR4034856	DfrA14
trimethoprim	18	ERR4034919	DfrA14
trimethoprim	19	ERR4035024	DfrA14
trimethoprim	19	ERR4035055	DfrA14
trimethoprim	18	ERR4035081	DfrA14
trimethoprim	18	ERR4035206	DfrA14
trimethoprim	18	ERR4035225	DfrA14
trimethoprim	18	ERR4035233	DfrA14
trimethoprim	18	ERR4035298	DfrA14
trimethoprim	18	ERR4035314	DfrA14
trimethoprim	18	ERR4035381	DfrA14
trimethoprim	18	ERR4035407	DfrA14
trimethoprim	18	ERR4035483	DfrA14
trimethoprim	18	ERR4035493	DfrA14
trimethoprim	18	ERR4035494	DfrA14
trimethoprim	18	ERR4035551	DfrA14
trimethoprim	19	ERR4035565	DfrA14
trimethoprim	18	ERR4035633	DfrA14
trimethoprim	18	ERR4035638	DfrA14
trimethoprim	18	ERR4035647	DfrA14
trimethoprim	18	ERR4035668	DfrA14
trimethoprim	18	ERR4035704	DfrA14
trimethoprim	18	ERR4035815	DfrA14
trimethoprim	18	ERR4035822	DfrA14
trimethoprim	18	ERR4035850	DfrA14
trimethoprim	18	ERR4035891	DfrA14
trimethoprim	18	ERR4035971	DfrA14
trimethoprim	19	ERR4035975	DfrA14
trimethoprim	19	ERR4035987	DfrA14
trimethoprim	19	ERR4036004	DfrA14
trimethoprim	18	ERR4036078	DfrA14
trimethoprim	19	ERR4036112	DfrA14
trimethoprim	18	ERR4036168	DfrA14
trimethoprim	18	ERR4036175	DfrA14
trimethoprim	18	ERR4036206	DfrA14
trimethoprim	18	ERR4036300	DfrA14
trimethoprim	19	ERR4036380	DfrA14
trimethoprim	18	ERR4036425	DfrA14
trimethoprim	18	ERR4036454	DfrA14
trimethoprim	18	ERR4036484	DfrA14
trimethoprim	19	ERR4036513	DfrA14
trimethoprim	18	ERR4036554	DfrA14
trimethoprim	18	ERR4036640	DfrA14
trimethoprim	18	ERR4036682	DfrA14
trimethoprim	19	ERR4036686	DfrA14
trimethoprim	18	ERR4036750	DfrA14
trimethoprim	19	ERR4036751	DfrA14
trimethoprim	19	ERR4036771	DfrA14
trimethoprim	18	ERR4036778	DfrA14
trimethoprim	18	ERR4036807	DfrA14
trimethoprim	19	ERR4036812	DfrA14
trimethoprim	18	ERR4036936	DfrA14
trimethoprim	19	ERR4036949	DfrA14
trimethoprim	18	ERR4037100	DfrA14
trimethoprim	18	ERR4037155	DfrA14
trimethoprim	18	ERR4037157	DfrA14
trimethoprim	18	ERR4037162	DfrA14
trimethoprim	19	ERR4037243	DfrA14
trimethoprim	19	ERR4037396	DfrA14
trimethoprim	18	ERR4037405	DfrA14
trimethoprim	18	ERR4037420	DfrA14
trimethoprim	19	ERR4037473	DfrA14
trimethoprim	19	ERR434261	DfrA14
trimethoprim	19	ERR434291	DfrA14
trimethoprim	19	ERR434313	DfrA14
trimethoprim	19	ERR434331	DfrA14
trimethoprim	18	ERR434366	DfrA14
trimethoprim	18	ERR434395	DfrA14
trimethoprim	19	ERR434396	DfrA14
trimethoprim	19	ERR434478	DfrA14
trimethoprim	19	ERR434496	DfrA14
trimethoprim	19	ERR434531	DfrA14
trimethoprim	19	ERR434535	DfrA14
trimethoprim	18	ERR434549	DfrA14
trimethoprim	18	ERR434559	DfrA14
trimethoprim	18	ERR434570	DfrA14
trimethoprim	19	ERR434603	DfrA14
trimethoprim	18	ERR434653	DfrA14
trimethoprim	19	ERR434654	DfrA14
trimethoprim	19	ERR434691	DfrA14
trimethoprim	18	ERR434693	DfrA14
trimethoprim	19	ERR434748	DfrA14
trimethoprim	18	ERR434866	DfrA14
trimethoprim	19	ERR434913	DfrA14
trimethoprim	19	ERR434987	DfrA14
trimethoprim	18	ERR435029	DfrA14
trimethoprim	19	ERR435038	DfrA14
trimethoprim	18	ERR435080	DfrA14
trimethoprim	18	ERR435081	DfrA14
trimethoprim	18	ERR435109	DfrA14
trimethoprim	18	ERR435143	DfrA14
trimethoprim	18	ERR435212	DfrA14
trimethoprim	19	ERR435214	DfrA14
trimethoprim	18	ERR435228	DfrA14
trimethoprim	19	ERR435246	DfrA14
trimethoprim	18	ERR435262	DfrA14
trimethoprim	18	ERR435271	DfrA14
trimethoprim	19	ERR435272	DfrA14
trimethoprim	18	ERR435338	DfrA14
trimethoprim	18	ERR435340	DfrA14
trimethoprim	19	ERR435346	DfrA14
trimethoprim	19	ERR435419	DfrA14
trimethoprim	19	ERR435428	DfrA14
trimethoprim	18	ERR435429	DfrA14
trimethoprim	18	ERR435457	DfrA14
trimethoprim	19	ERR435482	DfrA14
trimethoprim	19	ERR435499	DfrA14
trimethoprim	19	ERR435503	DfrA14
trimethoprim	19	ERR435527	DfrA14
trimethoprim	18	ERR439538	DfrA14
trimethoprim	19	ERR439545	DfrA14
trimethoprim	19	ERR439571	DfrA14
trimethoprim	18	ERR439587	DfrA14
trimethoprim	19	ERR439621	DfrA14
trimethoprim	19	ERR439625	DfrA14
trimethoprim	18	ERR439657	DfrA14
trimethoprim	18	ERR485899	DfrA14
trimethoprim	20	ERS1994928	DfrA14
trimethoprim	18	ERS1994953	DfrA14
trimethoprim	18	ERS1995122	DfrA14
trimethoprim	19	ERS1995126	DfrA14
trimethoprim	18	ERS1995197	DfrA14
trimethoprim	18	ERS1995202	DfrA14
trimethoprim	18	ERS1995208	DfrA14
trimethoprim	18	ERS1995225	DfrA14
trimethoprim	18	ERS1995230	DfrA14
trimethoprim	18	ERS1995239	DfrA14
trimethoprim	18	ERS1995247	DfrA14
trimethoprim	18	ERS1995256	DfrA14
trimethoprim	18	ERS1995260	DfrA14
trimethoprim	19	a143d3a2-bd0e-47ba-b6a3-3764419c9ca4	DfrA14
trimethoprim	18	a49fc1b9-58aa-4c6a-b48a-ccf6daede7ef	DfrA14
trimethoprim	18	a59bae46-0242-4ae1-b360-c57a47401771	DfrA14
trimethoprim	18	a8289f05-490e-497b-ab14-9ec9014942f4	DfrA14
trimethoprim	18	aa6da655-63c1-404c-8920-151d8757e2a3	DfrA14
trimethoprim	18	ac5318db-1909-44e6-9879-f9abb24aaae7	DfrA14
trimethoprim	19	ac54f608-8703-401e-8adf-0a725fd1f0c2	DfrA14
trimethoprim	18	ae294318-0c39-46d4-9f49-05fd30ea2597	DfrA14
trimethoprim	18	ae422af0-5fde-44b3-b124-cacef8b9fd9f	DfrA14
trimethoprim	18	ae8f6b10-728b-44ac-9228-b709473ad2e9	DfrA14
trimethoprim	19	b6b06466-9130-4a78-a1f0-9b1c00ec7030	DfrA14
trimethoprim	19	b7855c29-0816-447b-906c-505c464f7bf6	DfrA14
trimethoprim	18	ba600599-1334-442c-9d78-a09e660ff08d	DfrA14
trimethoprim	18	bae476c0-a5af-4a85-a5a6-97b053127be8	DfrA14
trimethoprim	18	bca59aaa-7dbd-4ca0-9cf7-0371ca906e4c	DfrA14
trimethoprim	19	be109820-50ca-4620-acc4-118487626873	DfrA14
trimethoprim	19	be1c4c72-7788-4111-b393-3a21ca194f07	DfrA14
trimethoprim	18	be8a48b1-88c4-49dc-8dbd-52f560b48440	DfrA14
trimethoprim	19	bebf7d00-b8e2-4cdc-bf03-9641c50e3fd0	DfrA14
trimethoprim	19	bf376ee9-e4b8-4ff2-bb05-4845d1190e47	DfrA14
trimethoprim	18	c0b61632-e9d6-47bb-bdbc-c6bc2fb7e20b	DfrA14
trimethoprim	18	c721e382-57e9-487c-b4f2-609ee2a6976b	DfrA14
trimethoprim	18	c7fef041-2e41-4454-a8fe-766f947e80db	DfrA14
trimethoprim	18	cec449a2-1764-4e66-8acb-48ff21835d95	DfrA14
trimethoprim	19	cf281ea8-364f-4632-bf86-66e41f975384	DfrA14
trimethoprim	18	cf5bc0fe-7858-4672-b4c5-c49e2f6ebb29	DfrA14
trimethoprim	18	d01f9d2c-54da-4872-8566-c1afcf4fd9d6	DfrA14
trimethoprim	19	d328ad5e-5cd2-4515-a9c5-356bf6bc73da	DfrA14
trimethoprim	18	d3719a25-de46-4a84-9b54-834823687b8b	DfrA14
trimethoprim	18	d836740a-da73-445a-9696-f9291ecdd2fb	DfrA14
trimethoprim	19	d883b69c-c6a0-4d4d-a6a7-bf885e6e99c2	DfrA14
trimethoprim	19	d8fdc447-6c85-42f9-acdb-5a4b3d1b45e6	DfrA14
trimethoprim	18	de5226fd-db9f-4c69-8df7-6e31abddf219	DfrA14
trimethoprim	18	e0175aa0-d085-4a5c-94fd-7ff076f863a4	DfrA14
trimethoprim	18	e091628b-9c36-47c2-9a8b-41e3f9f78dac	DfrA14
trimethoprim	19	e3913471-81f8-4169-b075-d65c8213e335	DfrA14
trimethoprim	18	e3b89ad5-fd2d-4181-913a-cbab6eb46690	DfrA14
trimethoprim	19	e3df3f6c-55f4-45a8-88a3-551bf9f0dde3	DfrA14
trimethoprim	18	e3f15ce6-b240-4daf-88ed-83416ace34f7	DfrA14
trimethoprim	19	e4c71342-5076-4df0-b155-5b066e135169	DfrA14
trimethoprim	18	e6deba2d-2cda-4597-ab76-00a45c3f9142	DfrA14
trimethoprim	19	e90cf998-df99-4a6f-87a6-5f72fdaf6424	DfrA14
trimethoprim	19	eb1a2ecb-fdf0-4f32-8649-cb24436f620a	DfrA14
trimethoprim	18	ed6984ec-90a1-4a62-a62c-6e2a5f6a1afe	DfrA14
trimethoprim	19	f1da25ad-55de-4fc2-a9de-8d7e42c52f39	DfrA14
trimethoprim	18	f235c9a5-a651-4624-9856-33d0b11c97f0	DfrA14
trimethoprim	18	f2867d2f-39c0-41f6-80c7-ed82fd078766	DfrA14
trimethoprim	18	f4da01ca-aeaa-406b-86fd-3986ce8102f0	DfrA14
trimethoprim	18	f51adf13-8868-4007-b82e-44c668280349	DfrA14
trimethoprim	18	f7029b0d-c6f9-4131-bfe1-0c712b67d47d	DfrA14
trimethoprim	18	f77ce94b-dd28-4bf5-b21c-14215a679e85	DfrA14
trimethoprim	18	f8149bd0-97e2-47b7-93c0-ad2d415991a3	DfrA14
trimethoprim	18	f979b288-f228-463b-99ad-4d4457292f30	DfrA14
trimethoprim	19	faee54c5-ed66-48f8-89d4-9335623b0afe	DfrA14
trimethoprim	18	fb196673-f10e-4be1-8fa9-fd238c76d065	DfrA14
trimethoprim	21	00decd65-8e22-4c8b-94ae-6d5791fa6310	DfrA5
trimethoprim	21	01188b97-1bf2-4496-b1cc-c555c46d983e	DfrA5
trimethoprim	21	0624056a-9a05-499d-9907-f42533a082fe	DfrA5
trimethoprim	21	0a0c39e3-22b0-433f-aa5c-b16610b8041a	DfrA5
trimethoprim	21	0b76c650-85df-4f1a-b8d6-3d7a12cee6e3	DfrA5
trimethoprim	21	0c50d664-03b7-40b4-838e-b022f78f2885	DfrA5
trimethoprim	21	0d95fe0c-8b34-4d43-b5fa-5245fcb3ebd3	DfrA5
trimethoprim	21	0d9b6457-3985-4783-9a1f-eb4303e07546	DfrA5
trimethoprim	21	138cf490-f020-4288-aed9-9e2908b27c3d	DfrA5
trimethoprim	21	14534de7-4a7b-469b-8451-5bda30ac96b6	DfrA5
trimethoprim	21	17f8eda0-e9fb-4662-ba09-3ab7f7b65c61	DfrA5
trimethoprim	21	18702cf1-0d2c-4d7f-bf89-0b455b01fbd4	DfrA5
trimethoprim	21	1a064d78-976a-4b03-9771-08923122e987	DfrA5
trimethoprim	21	1cf9edc6-0b34-4dc2-bd0a-bce613848420	DfrA5
trimethoprim	21	2012bcb1-7374-4510-be48-247d9e13980f	DfrA5
trimethoprim	21	210a940d-7002-4075-95eb-676cc83a2fc2	DfrA5
trimethoprim	21	261017a0-0b63-433d-87ae-ee5f3e3e6056	DfrA5
trimethoprim	21	2689a1c8-ae9e-4f7b-bc2c-0ddc73053a02	DfrA5
trimethoprim	21	27629192-2c4c-4969-9ca5-db30914d03ec	DfrA5
trimethoprim	21	29bcca51-bee9-47b3-92c6-595d05f8f14c	DfrA5
trimethoprim	21	2c6db87d-6399-4b4a-ae52-0e2bfe95880b	DfrA5
trimethoprim	21	2da76a28-cf9e-4d9d-98fe-b16c2e9314f2	DfrA5
trimethoprim	21	2ead7237-ce0f-4c09-826b-cbd1d0a60bb0	DfrA5
trimethoprim	21	3447545d-09b0-4096-9211-874c50c7d7fe	DfrA5
trimethoprim	21	3503a750-54f1-48ce-bc9b-d6b3deba5d7b	DfrA5
trimethoprim	21	37f7568d-0eec-4081-8c96-7a9d42710390	DfrA5
trimethoprim	21	3bba80a2-7cf5-4e21-abd9-99b361bd9733	DfrA5
trimethoprim	21	3e7e0845-fe8a-4314-8ab0-42cf3d96c283	DfrA5
trimethoprim	21	3edad7cd-922c-441f-93bb-12ab6ff8b6c2	DfrA5
trimethoprim	21	3ef7aa8c-5c22-4e5f-8490-7cf549b36dea	DfrA5
trimethoprim	21	3f11c62c-2276-43ed-97ec-7a46283130cc	DfrA5
trimethoprim	21	42445288-acfb-471c-a997-114e1401d722	DfrA5
trimethoprim	21	44027ac6-3e8e-4b70-9222-d0e6d4d0173b	DfrA5
trimethoprim	21	44ec438d-302c-443f-a0e8-67cb3f1be363	DfrA5
trimethoprim	21	4784f012-8eff-48a5-b2da-2caea24257b0	DfrA5
trimethoprim	21	484e70d3-8286-4845-9a7d-636e8845cf2b	DfrA5
trimethoprim	21	494a6ed7-4547-489b-826b-46c1b5baefe4	DfrA5
trimethoprim	21	4b803631-6034-4868-b080-ba36bdd18d33	DfrA5
trimethoprim	21	4bbdfa1b-cf65-4723-a461-50ee882e8b15	DfrA5
trimethoprim	21	4f6e1dfc-6f41-4f81-bf3a-32de220c6cd9	DfrA5
trimethoprim	21	513913f0-f3c2-47d3-84fa-7d1f201e0e85	DfrA5
trimethoprim	21	52d46abb-ad60-4f04-9b70-a03b057d258f	DfrA5
trimethoprim	21	53574726-2fb1-4cd7-abea-ac38d7453c9e	DfrA5
trimethoprim	21	542661e0-0df0-4a9e-b6e4-5ee40d3488cc	DfrA5
trimethoprim	21	56a35fef-0907-44c3-b1d8-beed9a237393	DfrA5
trimethoprim	21	57ca99c1-d5a5-4172-9dc4-dc3c2893c0eb	DfrA5
trimethoprim	21	5cc76a1f-ce1e-4c2c-83c6-953a9355db6f	DfrA5
trimethoprim	21	5d6de9e9-0221-4957-8253-ffaf169b670c	DfrA5
trimethoprim	21	6051c551-6ba7-44da-8318-85a5959cbba0	DfrA5
trimethoprim	21	6200c8e2-1c54-4258-bfd7-c1b2b401b544	DfrA5
trimethoprim	21	6208a686-1b12-417d-9600-41ef5ff6e7c1	DfrA5
trimethoprim	21	6243282c-3bb3-438f-b880-ac5600c0082d	DfrA5
trimethoprim	21	634cd467-b8a3-4fed-8d17-753911cbcc65	DfrA5
trimethoprim	21	68d2bfc8-9a58-4f51-b38b-29771c7a7502	DfrA5
trimethoprim	21	6bd75e35-9437-4ba2-bad6-9b8c9a4822ba	DfrA5
trimethoprim	21	6d7918d8-8fcf-40b5-aa75-4f4a3f2c4681	DfrA5
trimethoprim	21	6e7cf15c-7591-441c-8465-aeda3e4dc8b0	DfrA5
trimethoprim	21	73261c61-f203-40ab-ad79-cd42f940fbd6	DfrA5
trimethoprim	21	74494b7a-1dcc-4dc6-96c9-04cc2e86ef87	DfrA5
trimethoprim	21	76a1f80d-5f2d-4627-9c6b-378c1300a54b	DfrA5
trimethoprim	21	776e6f4b-9800-4a3a-a5be-2122f9c83483	DfrA5
trimethoprim	21	77859495-7034-4953-a967-77f24e68cd6b	DfrA5
trimethoprim	21	78dbe2b6-4fae-49d9-ac8e-df02bd9cb840	DfrA5
trimethoprim	21	7b1d8116-d098-4cf6-90e4-bc2bd224c53e	DfrA5
trimethoprim	21	7cd48c9d-b99c-4abc-8282-837fd193d31c	DfrA5
trimethoprim	21	7fafdadd-f73a-448f-94c8-293286fc86f7	DfrA5
trimethoprim	21	818cae84-5868-449e-a0d1-5ceee4ce2bc8	DfrA5
trimethoprim	21	8574cb53-8606-44a3-a628-90448d3c0a04	DfrA5
trimethoprim	21	864e44dd-0c85-47a8-8227-28ad127c7997	DfrA5
trimethoprim	21	883d2bda-9e61-4b43-a274-9f93cd444662	DfrA5
trimethoprim	21	8b363637-d769-4fa5-a4f0-3ea85c98bef0	DfrA5
trimethoprim	21	8c3ee6e7-e570-484b-926c-269c15336fce	DfrA5
trimethoprim	21	8cd09d68-65cc-451c-a06e-ed1bc13b4b60	DfrA5
trimethoprim	21	8cf60dbc-d848-4ec3-abe3-8de3d4297bd8	DfrA5
trimethoprim	21	9515b857-1d73-431a-bcc5-eb72691e146d	DfrA5
trimethoprim	21	95fb9406-778a-4841-abae-8b79694f6110	DfrA5
trimethoprim	21	9c63d5ae-964a-4dee-9cad-12101aa8914a	DfrA5
trimethoprim	21	9cc59b58-c306-4213-9b4d-18f6fa19dfab	DfrA5
trimethoprim	21	9d155a0d-76e4-476c-95b0-5bc60512f916	DfrA5
trimethoprim	21	9d49f09f-b95c-4c02-8bbf-380eff9d31e5	DfrA5
trimethoprim	21	9d4c36aa-b8df-4b1e-9221-22e5d966d553	DfrA5
trimethoprim	21	9f55645a-1de4-4a3c-8701-791c3f3672d0	DfrA5
trimethoprim	21	ERR3062254	DfrA5
trimethoprim	21	ERR4034040	DfrA5
trimethoprim	21	ERR4034045	DfrA5
trimethoprim	21	ERR4034065	DfrA5
trimethoprim	21	ERR4034132	DfrA5
trimethoprim	21	ERR4034135	DfrA5
trimethoprim	21	ERR4034145	DfrA5
trimethoprim	21	ERR4034182	DfrA5
trimethoprim	21	ERR4034183	DfrA5
trimethoprim	21	ERR4034260	DfrA5
trimethoprim	21	ERR4034261	DfrA5
trimethoprim	21	ERR4034264	DfrA5
trimethoprim	21	ERR4034277	DfrA5
trimethoprim	21	ERR4034284	DfrA5
trimethoprim	21	ERR4034290	DfrA5
trimethoprim	21	ERR4034294	DfrA5
trimethoprim	21	ERR4034305	DfrA5
trimethoprim	21	ERR4034313	DfrA5
trimethoprim	21	ERR4034379	DfrA5
trimethoprim	21	ERR4034394	DfrA5
trimethoprim	22	ERR4034478	DfrA5
trimethoprim	21	ERR4034486	DfrA5
trimethoprim	21	ERR4034490	DfrA5
trimethoprim	21	ERR4034511	DfrA5
trimethoprim	21	ERR4034526	DfrA5
trimethoprim	21	ERR4034551	DfrA5
trimethoprim	21	ERR4034592	DfrA5
trimethoprim	21	ERR4034636	DfrA5
trimethoprim	21	ERR4034657	DfrA5
trimethoprim	21	ERR4034693	DfrA5
trimethoprim	21	ERR4034695	DfrA5
trimethoprim	21	ERR4034715	DfrA5
trimethoprim	21	ERR4034755	DfrA5
trimethoprim	21	ERR4034777	DfrA5
trimethoprim	21	ERR4034799	DfrA5
trimethoprim	21	ERR4034861	DfrA5
trimethoprim	21	ERR4034888	DfrA5
trimethoprim	21	ERR4034894	DfrA5
trimethoprim	21	ERR4034917	DfrA5
trimethoprim	21	ERR4034936	DfrA5
trimethoprim	21	ERR4035026	DfrA5
trimethoprim	21	ERR4035185	DfrA5
trimethoprim	21	ERR4035196	DfrA5
trimethoprim	21	ERR4035223	DfrA5
trimethoprim	21	ERR4035263	DfrA5
trimethoprim	21	ERR4035265	DfrA5
trimethoprim	21	ERR4035268	DfrA5
trimethoprim	21	ERR4035312	DfrA5
trimethoprim	21	ERR4035341	DfrA5
trimethoprim	21	ERR4035366	DfrA5
trimethoprim	21	ERR4035386	DfrA5
trimethoprim	21	ERR4035394	DfrA5
trimethoprim	21	ERR4035413	DfrA5
trimethoprim	21	ERR4035436	DfrA5
trimethoprim	21	ERR4035439	DfrA5
trimethoprim	21	ERR4035473	DfrA5
trimethoprim	21	ERR4035474	DfrA5
trimethoprim	21	ERR4035477	DfrA5
trimethoprim	21	ERR4035478	DfrA5
trimethoprim	21	ERR4035486	DfrA5
trimethoprim	21	ERR4035538	DfrA5
trimethoprim	21	ERR4035584	DfrA5
trimethoprim	21	ERR4035586	DfrA5
trimethoprim	21	ERR4035611	DfrA5
trimethoprim	21	ERR4035689	DfrA5
trimethoprim	21	ERR4035705	DfrA5
trimethoprim	21	ERR4035720	DfrA5
trimethoprim	21	ERR4035723	DfrA5
trimethoprim	21	ERR4035726	DfrA5
trimethoprim	21	ERR4035731	DfrA5
trimethoprim	21	ERR4035733	DfrA5
trimethoprim	21	ERR4035742	DfrA5
trimethoprim	21	ERR4035752	DfrA5
trimethoprim	21	ERR4035790	DfrA5
trimethoprim	21	ERR4035793	DfrA5
trimethoprim	21	ERR4035857	DfrA5
trimethoprim	21	ERR4035870	DfrA5
trimethoprim	21	ERR4035888	DfrA5
trimethoprim	21	ERR4035929	DfrA5
trimethoprim	21	ERR4035948	DfrA5
trimethoprim	21	ERR4035991	DfrA5
trimethoprim	21	ERR4036011	DfrA5
trimethoprim	21	ERR4036029	DfrA5
trimethoprim	23	ERR4036036	DfrA5
trimethoprim	21	ERR4036041	DfrA5
trimethoprim	21	ERR4036058	DfrA5
trimethoprim	21	ERR4036067	DfrA5
trimethoprim	21	ERR4036071	DfrA5
trimethoprim	21	ERR4036090	DfrA5
trimethoprim	21	ERR4036094	DfrA5
trimethoprim	21	ERR4036111	DfrA5
trimethoprim	21	ERR4036184	DfrA5
trimethoprim	21	ERR4036207	DfrA5
trimethoprim	21	ERR4036255	DfrA5
trimethoprim	21	ERR4036272	DfrA5
trimethoprim	21	ERR4036311	DfrA5
trimethoprim	21	ERR4036329	DfrA5
trimethoprim	21	ERR4036345	DfrA5
trimethoprim	21	ERR4036390	DfrA5
trimethoprim	21	ERR4036397	DfrA5
trimethoprim	21	ERR4036418	DfrA5
trimethoprim	21	ERR4036426	DfrA5
trimethoprim	21	ERR4036427	DfrA5
trimethoprim	21	ERR4036432	DfrA5
trimethoprim	21	ERR4036492	DfrA5
trimethoprim	24	ERR4036518	DfrA5
trimethoprim	21	ERR4036559	DfrA5
trimethoprim	21	ERR4036566	DfrA5
trimethoprim	21	ERR4036678	DfrA5
trimethoprim	21	ERR4036717	DfrA5
trimethoprim	21	ERR4036772	DfrA5
trimethoprim	21	ERR4036780	DfrA5
trimethoprim	21	ERR4036782	DfrA5
trimethoprim	21	ERR4036784	DfrA5
trimethoprim	21	ERR4036825	DfrA5
trimethoprim	21	ERR4036846	DfrA5
trimethoprim	21	ERR4036855	DfrA5
trimethoprim	21	ERR4036874	DfrA5
trimethoprim	21	ERR4036877	DfrA5
trimethoprim	21	ERR4036904	DfrA5
trimethoprim	21	ERR4036943	DfrA5
trimethoprim	21	ERR4036945	DfrA5
trimethoprim	21	ERR4036974	DfrA5
trimethoprim	21	ERR4037003	DfrA5
trimethoprim	21	ERR4037028	DfrA5
trimethoprim	21	ERR4037046	DfrA5
trimethoprim	21	ERR4037062	DfrA5
trimethoprim	21	ERR4037114	DfrA5
trimethoprim	21	ERR4037187	DfrA5
trimethoprim	21	ERR4037210	DfrA5
trimethoprim	21	ERR4037211	DfrA5
trimethoprim	21	ERR4037274	DfrA5
trimethoprim	21	ERR4037295	DfrA5
trimethoprim	21	ERR4037319	DfrA5
trimethoprim	21	ERR4037330	DfrA5
trimethoprim	21	ERR4037344	DfrA5
trimethoprim	21	ERR4037369	DfrA5
trimethoprim	21	ERR4037422	DfrA5
trimethoprim	21	ERR4037447	DfrA5
trimethoprim	21	ERR4037464	DfrA5
trimethoprim	21	ERR4037502	DfrA5
trimethoprim	21	ERR4037503	DfrA5
trimethoprim	21	ERR4037514	DfrA5
trimethoprim	21	ERR434293	DfrA5
trimethoprim	21	ERR434300	DfrA5
trimethoprim	21	ERR434346	DfrA5
trimethoprim	21	ERR434358	DfrA5
trimethoprim	21	ERR434388	DfrA5
trimethoprim	21	ERR434398	DfrA5
trimethoprim	21	ERR434436	DfrA5
trimethoprim	21	ERR434439	DfrA5
trimethoprim	21	ERR434449	DfrA5
trimethoprim	21	ERR434531	DfrA5
trimethoprim	21	ERR434589	DfrA5
trimethoprim	21	ERR434595	DfrA5
trimethoprim	21	ERR434630	DfrA5
trimethoprim	21	ERR434637	DfrA5
trimethoprim	21	ERR434663	DfrA5
trimethoprim	21	ERR434690	DfrA5
trimethoprim	21	ERR434713	DfrA5
trimethoprim	21	ERR434783	DfrA5
trimethoprim	21	ERR434832	DfrA5
trimethoprim	21	ERR434870	DfrA5
trimethoprim	21	ERR434886	DfrA5
trimethoprim	21	ERR434957	DfrA5
trimethoprim	21	ERR434959	DfrA5
trimethoprim	21	ERR434986	DfrA5
trimethoprim	21	ERR434990	DfrA5
trimethoprim	21	ERR435003	DfrA5
trimethoprim	21	ERR435013	DfrA5
trimethoprim	21	ERR435019	DfrA5
trimethoprim	21	ERR435080	DfrA5
trimethoprim	21	ERR435110	DfrA5
trimethoprim	21	ERR435133	DfrA5
trimethoprim	21	ERR435135	DfrA5
trimethoprim	21	ERR435152	DfrA5
trimethoprim	21	ERR435176	DfrA5
trimethoprim	21	ERR435180	DfrA5
trimethoprim	21	ERR435207	DfrA5
trimethoprim	21	ERR435244	DfrA5
trimethoprim	21	ERR435279	DfrA5
trimethoprim	21	ERR435283	DfrA5
trimethoprim	21	ERR435316	DfrA5
trimethoprim	21	ERR435364	DfrA5
trimethoprim	21	ERR435366	DfrA5
trimethoprim	21	ERR435396	DfrA5
trimethoprim	21	ERR435416	DfrA5
trimethoprim	21	ERR435430	DfrA5
trimethoprim	21	ERR435448	DfrA5
trimethoprim	21	ERR435478	DfrA5
trimethoprim	21	ERR435531	DfrA5
trimethoprim	21	ERR435562	DfrA5
trimethoprim	21	ERR435577	DfrA5
trimethoprim	21	ERR439583	DfrA5
trimethoprim	21	ERR439628	DfrA5
